created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo
2022-04-22T15:00:32.000Z,JYPETWICE,"Happy CHAEYOUNG day! CHAEYOUNG’s Birthday Cake

❤YouTube: https://t.co/8FWxwEmyZj
💚NAVER TV: https://t.co/VjQiJcpebt

#TWICE #CHAEYOUNG #채영 #happyCHAEYOUNGday https://t.co/1PO6sXU5Ve",en,27691,1589,96664,3110,1517518724630466560,3129056526,1517518724630466560,nan,None
2022-04-22T15:00:02.000Z,JYPETWICE,"Happy Birthday CHAEYOUNG

#HappyCHAEYOUNGday https://t.co/7NoYx66FCr",en,73043,5562,228973,11577,1517518596938747904,3129056526,1517518596938747904,nan,None
2022-04-22T09:00:03.000Z,JYPETWICE,"TWICE REALITY ""TIME TO TWICE"" Soulmate EP.03

❤YouTube: https://t.co/Gr8GcLSjZj
💚NAVER TV: https://t.co/A9Yt4pCtcu

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT https://t.co/pxisBCGawH",en,8781,219,44087,543,1517428003281678336,3129056526,1517428003281678336,nan,None
2022-04-21T06:00:10.000Z,JYPETWICE,"2WICE's DATE Watching Event🍽

✌Capture SACHAENG's date video
✌Reply to this tweet using hashtag #사챙의데이2

🐹We'll send you SACHAENG-signed polaroid through lottery💕 (2 winners / No duplicates)

🐯Participation Period
04.21 15:00 ~ 04.24 23:59 (KST)

#TWICE #2WICEsDATE https://t.co/W0R3Fyw3F9",en,4446,2291,26100,199,1517020349602312192,3129056526,1517020340173516800,3129056526,None
2022-04-21T06:00:08.000Z,JYPETWICE,"2WICE의 데이2 시청 인증 이벤트🍽

✌사챙의 데이2 시청 인증샷 캡쳐
✌#사챙의데이2 해시태그 &amp; 시청 소감과 함께 답글 트윗하기

🐹추첨을 통해 사챙 싸인 폴라로이드를 보내 드립니다💕 (2명 / 중복 당첨 불가)

🐯참여기간
04.21 15:00 ~ 04.24 23:59 (KST)

#TWICE #트와이스 #2WICE의데이2 https://t.co/zDpjENTQhN",ko,9986,2599,52735,412,1517020340173516800,3129056526,1517020340173516800,nan,None
2022-04-21T05:22:00.000Z,JYPETWICE,"2WICE의 데이2 (2WICE’s DATE) ep.사챙 (SACHAENG)

❤YouTube: https://t.co/M9kIbvTzZA
💚NAVER TV: https://t.co/X9ddPT32nc

#TWICE #트와이스 #2WICE의데이2 #2WICEsDATE https://t.co/4DK2QjDSnR",ko,13443,733,58415,3920,1517010741798264832,3129056526,1517010741798264832,nan,None
2022-04-20T05:11:50.000Z,JYPETWICE,"Shake your body for TikTok Awards 🏅

#TWICE #트와이스 
#TikTokAwards #틱톡어워즈 https://t.co/6m6CvGYtHi",en,16655,636,87166,1795,1516645795701075971,3129056526,1516645795701075971,nan,None
2022-04-19T09:00:00.000Z,JYPETWICE,"TW-LOG @ 4th WORLD TOUR 'Ⅲ' ep.SANA

❤YouTube: https://t.co/A66UjzL931
💚NAVER TV: https://t.co/KFFpMGC1Rv

#TWICE #트와이스 #TWlog #틋로그 #SANA #사나 https://t.co/LbmrT3RtFV",en,11456,513,59621,1025,1516340828850978816,3129056526,1516340828850978816,nan,None
2022-04-18T09:00:02.000Z,JYPETWICE,"Yes, I am Dahyun. Behind the Scenes

❤YouTube: https://t.co/QqQPWBgcTN
💚NAVER TV: https://t.co/LdJ50s5kKj

#TWICE #트와이스 #DAHYUN #다현 #YesIamDahyun https://t.co/S5tsgqkUes",en,10216,266,56795,517,1515978448581263367,3129056526,1515978448581263367,nan,None
2022-04-15T09:00:02.000Z,JYPETWICE,"TWICE REALITY ""TIME TO TWICE"" Soulmate EP.02

❤YouTube: https://t.co/HT0S50vG3M
💚NAVER TV: https://t.co/h3G297rghF

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT https://t.co/BLX6r4s8BH",en,9133,256,45265,617,1514891287534710789,3129056526,1514891287534710789,nan,None
2022-04-12T09:02:51.000Z,JYPETWICE,"2WICE의 데이2 시청 인증 이벤트 당첨자 안내🍽
2WICE's DATE Watching Event Winner Announcement🍽

https://t.co/AlUsWEi6SX

#TWICE #트와이스
#2WICEsDATE #2WICE의데이2
#나쯔의데이2",ko,5156,146,34366,226,1513804830112104448,3129056526,1513804830112104448,nan,None
2022-04-12T09:00:01.000Z,JYPETWICE,"TW-LOG @ 4th WORLD TOUR 'Ⅲ' ep.NAYEON

❤YouTube: https://t.co/SI2uxQQKu4
💚NAVER TV: https://t.co/DITmKbHLy6

#TWICE #트와이스 #TWlog #틋로그 #NAYEON #나연 https://t.co/FLQbLxtRqj",en,9411,286,44120,586,1513804118955069442,3129056526,1513804118955069442,nan,None
2022-04-12T03:23:51.000Z,JYPETWICE,"TWICE 4TH WORLD TOUR ‘Ⅲ’ ENCORE

트와이스, 美 LA 추가 공연도 매진…스타디움 꽉 채운다

TWICE SOLD OUT Additional Concert at LA
Banc of California Stadium will be filled up with ONCE

https://t.co/wtOsD7Mzfz

#TWICE #트와이스
#TWICE_4TH_WORLD_TOUR_ENCORE",ko,7196,361,35235,306,1513719518543384581,3129056526,1513719518543384581,nan,None
2022-04-12T02:00:05.000Z,JYPETWICE,"TWICE 4TH WORLD TOUR ‘Ⅲ’ ENCORE

2 shows SOLD OUT at Banc of California Stadium🥳

ONCE, we'll make sure you have the BEST TIME OF YOUR LIFE at our encore concerts to return your enthusiastic love back🥰

#TWICE #트와이스
#TWICE_4TH_WORLD_TOUR_ENCORE https://t.co/RA5nS4IdkF",en,15521,1436,69389,2395,1513698436805062659,3129056526,1513698436805062659,nan,None
2022-04-11T22:35:36.000Z,JYPETWICE,"RT @LiveNationKpop: 💕 Don't miss @JYPETWICE’s show at Banc of California Stadium! 
Tickets ON SALE NOW for the 2nd added show on May 15 🎫
h…",en,4009,0,0,0,1513646976583495684,3129056526,1513646976583495684,nan,None
2022-04-11T22:00:45.000Z,JYPETWICE,"TWICE 4TH WORLD TOUR ‘Ⅲ’ ENCORE / ADDITIONAL SHOW
4/11 (MON) 3PM (PDT) TICKET OPEN NOW!

- ticketmaster : https://t.co/WZ8I6Jfgks

#TWICE #트와이스
#TWICE_4TH_WORLD_TOUR_ENCORE",en,5309,408,30484,486,1513638206331228161,3129056526,1513638206331228161,nan,None
2022-04-11T09:00:02.000Z,JYPETWICE,"Yes, I am Dahyun. Making Video

❤YouTube: https://t.co/techitASTh
💚NAVER TV: https://t.co/3KvedI1ck8

#TWICE #트와이스 #DAHYUN #다현 #YesIamDahyun https://t.co/5bg8Uyb5mE",en,9799,257,46629,421,1513441732641402885,3129056526,1513441732641402885,nan,None
2022-04-08T09:00:00.000Z,JYPETWICE,"TWICE REALITY ""TIME TO TWICE"" Soulmate EP.01

❤YouTube: https://t.co/Q7UFQ6EgQK
💚NAVER TV: https://t.co/rJgCKuUxw6

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT https://t.co/uJMm9qGcYj",en,11737,371,60222,1093,1512354562732007430,3129056526,1512354562732007430,nan,None
2022-04-07T02:26:14.000Z,JYPETWICE,"트와이스, K팝 걸그룹 사상 첫 북미 스타디움 공연 매진…긴급 추가공연

TWICE, First K-Pop Girl Group to Perform at a North American Stadium, SOLD OUT All Seats

Additional Date for the Encore Concert Announced

https://t.co/260vVdUA4Z

#TWICE #트와이스 
#TWICE_4TH_WORLD_TOUR_ENCORE",ko,12322,922,49790,1600,1511893081154781184,3129056526,1511893081154781184,nan,None
2022-04-07T01:00:13.000Z,JYPETWICE,"TWICE 4TH WORLD TOUR ‘Ⅲ’ ENCORE / ADDITIONAL SHOW INFO

■SHOW INFO
-LOS ANGELES 2022.05.15 (SUN) 7:30PM @ BANC OF CALIFORNIA STADIUM

■TICKET OPEN
-2022.04.11 (MON) 3PM (PDT)
-WEBSITE: https://t.co/ugDHoZSOol

■MORE INFO
https://t.co/3u7cpM9Rtr

#TWICE_4TH_WORLD_TOUR_ENCORE https://t.co/NfbXWlqFYX",en,13636,1621,63636,4679,1511871434150547458,3129056526,1511871434150547458,nan,None
2022-04-06T22:01:06.000Z,JYPETWICE,"TWICE 4TH WORLD TOUR ‘Ⅲ’ ENCORE
4/6 (WED) 3PM (PDT) TICKET OPEN NOW!

- ticketmaster : https://t.co/WZ8I6IYdis

#TWICE #트와이스
#TWICE_4TH_WORLD_TOUR_ENCORE",en,6520,514,37662,720,1511826356400955395,3129056526,1511826356400955395,nan,None
2022-04-05T09:00:03.000Z,JYPETWICE,"TW-LOG @ 4th WORLD TOUR 'Ⅲ' ep.JEONGYEON

❤YouTube: https://t.co/8My51CFooR
💚NAVER TV: https://t.co/jqrIEeeVnR

#TWICE #트와이스 #TWlog #틋로그 #JEONGYEON #정연 https://t.co/pWbihPsXFa",en,11935,518,58536,1266,1511267409579151364,3129056526,1511267409579151364,nan,None
2022-04-04T09:00:00.000Z,JYPETWICE,"Yes, I am Dahyun. ASMR Interview

❤YouTube: https://t.co/VX3TwyORmQ
💚NAVER TV: https://t.co/vT8UhR2YYr

#TWICE #트와이스 #DAHYUN #다현 #YesIamDahyun https://t.co/pofNpTejSy",en,10589,281,57159,529,1510905009671532545,3129056526,1510905009671532545,nan,None
2022-04-03T09:09:27.000Z,JYPETWICE,"NAYEON &amp; Chaumet &amp; Harper's BAZAAR Korea

Fashion Film
https://t.co/wBaXFIRzTB

#TWICE #트와이스 #NAYEON #나연 #Chaumet #harpersbazaarkorea #광고",et,7543,151,37446,114,1510545000077348865,3129056526,1510545000077348865,nan,None
2022-04-01T16:28:40.000Z,JYPETWICE,RT @ForbesEnt: TWICE Set Another Touring Milestone For Female K-Pop Acts With U.S. Stadium Show Reveal https://t.co/0VLjyY4qW3 https://t.co…,en,6488,0,0,0,1509930758080974849,3129056526,1509930758080974849,nan,None
2022-04-01T09:00:00.000Z,JYPETWICE,"TWICE REALITY ""TIME TO TWICE"" Soulmate TEASER

❤YouTube: https://t.co/eJfbC551ji
💚NAVER TV: https://t.co/4pAmv6icGk

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT https://t.co/MHiTFcKAin",en,12318,523,56129,1681,1509817848750780420,3129056526,1509817848750780420,nan,None
2022-04-01T07:04:20.000Z,JYPETWICE,"NAYEON &amp; Chaumet &amp; Harper's BAZAAR Korea

https://t.co/DcFN89AexO

#TWICE #트와이스 #NAYEON #나연 #Chaumet #harpersbazaarkorea #광고 https://t.co/ULW4dJqNiF",et,7614,66,38044,411,1509788737232072705,3129056526,1509788725630636042,3129056526,None
2022-04-01T07:04:17.000Z,JYPETWICE,"NAYEON &amp; Chaumet &amp; Harper's BAZAAR Korea

https://t.co/DcFN89AexO

#TWICE #트와이스 #NAYEON #나연 #Chaumet #harpersbazaarkorea #광고 https://t.co/apaWEPegNk",et,13509,301,67719,527,1509788725630636042,3129056526,1509788725630636042,nan,None
2022-04-01T02:36:20.000Z,JYPETWICE,"SANA &amp; WAKEMAKE

https://t.co/87QFrnlATm

#TWICE #트와이스 #SANA #사나 #WAKEMAKE #광고 https://t.co/hZF14puxAI",en,16623,801,92186,878,1509721295000285185,3129056526,1509721295000285185,nan,None
2022-03-31T00:58:14.000Z,JYPETWICE,"트와이스, 5월14일 美 LA서 K팝 걸그룹 첫 북미 스타디움 공연

TWICE to perform in Los Angeles on May 14th as the First K-Pop Girl Group to perform at a North American stadium

https://t.co/xkJcruqocT

#TWICE #트와이스 
#TWICE_4TH_WORLD_TOUR_ENCORE",ko,11433,667,49577,1092,1509334217041215492,3129056526,1509334217041215492,nan,None
2022-03-30T22:00:03.000Z,JYPETWICE,RT @billboard: .@JYPETWICE is set to return for the one-night-only encore concert in Los Angeles  https://t.co/Mdf06aMq9S,en,6914,0,0,0,1509289375934210050,3129056526,1509289375934210050,nan,None
2022-03-30T15:00:07.000Z,JYPETWICE,"TWICE 4TH WORLD TOUR ‘Ⅲ’ ENCORE

■SHOW INFO
- LOS ANGELES 2022.05.14 (SAT) 7:30PM @ BANC OF CALIFORNIA STADIUM

■TICKET OPEN
- 2022.04.06 (WED) 3PM (PDT)
- WEBSITE : https://t.co/ugDHoZSOol

■MORE INFO
https://t.co/3u7cpM9Rtr

#TWICE #트와이스
#TWICE_4TH_WORLD_TOUR_ENCORE https://t.co/xQbwX7A7TC",en,20482,2728,90896,11446,1509183698926993415,3129056526,1509183698926993415,nan,None
2022-03-30T09:00:02.000Z,JYPETWICE,"Yes, I am Dahyun.

❤YouTube: https://t.co/0c9UMXur2C
💚NAVER TV: https://t.co/TCOz9LllAA

#TWICE #트와이스 #DAHYUN #다현 #YesIamDahyun https://t.co/hheYyXBB5u",en,10553,307,49420,525,1509093079797567489,3129056526,1509093079797567489,nan,None
2022-03-29T09:00:00.000Z,JYPETWICE,"TW-LOG @ 4th WORLD TOUR 'Ⅲ' ep.TZUYU

❤YouTube: https://t.co/HqvMd4BSTo
💚NAVER TV: https://t.co/Dr8c4V4ZJb

#TWICE #트와이스 #TWlog #틋로그 #TZUYU #쯔위 https://t.co/GB1gxVsgSx",en,14832,562,71032,1306,1508730683513995264,3129056526,1508730683513995264,nan,None
2022-03-28T09:00:02.000Z,JYPETWICE,"Yes, I am Dahyun.

❤YouTube: https://t.co/t1ULYcnAeg
💚NAVER TV: https://t.co/K11sz7Pxfn

#TWICE #트와이스 #DAHYUN #다현 #YesIamDahyun https://t.co/SfU6oX6L8I",en,14449,461,66922,1492,1508368304154554373,3129056526,1508368304154554373,nan,None
2022-03-28T01:03:07.000Z,JYPETWICE,"Yes, I am Dahyun.
1st Photobook

ONLINE PRE-ORDER NOW (Japan)
https://t.co/oMsRgWnkAF

#TWICE #트와이스 #DAHYUN #다현
#YesIamDahyun",en,2123,17,14287,9,1508248283764113408,3129056526,1508248279225577479,3129056526,None
2022-03-28T01:03:06.000Z,JYPETWICE,"Yes, I am Dahyun.
1st Photobook

ONLINE PRE-ORDER NOW (Global)
https://t.co/Nn5MC1kXnA

#TWICE #트와이스 #DAHYUN #다현
#YesIamDahyun",en,3392,46,18064,254,1508248281389756418,3129056526,1508248279225577479,3129056526,None
2022-03-28T01:03:06.000Z,JYPETWICE,"Yes, I am Dahyun.
1st Photobook

ONLINE PRE-ORDER NOW (Korea)
https://t.co/ubqHaXIGek

#TWICE #트와이스 #DAHYUN #다현
#YesIamDahyun",en,6073,157,34375,364,1508248279225577479,3129056526,1508248279225577479,nan,None
2022-03-25T15:00:03.000Z,JYPETWICE,"Yes, I am Dahyun.
1st Photobook

ONLINE PRE-ORDER
2022.03.28(MON)

#TWICE #트와이스 #DAHYUN #다현
#YesIamDahyun https://t.co/mxEmls7umX",en,25669,2698,112143,11714,1507371740980252682,3129056526,1507371740980252682,nan,None
2022-03-25T09:04:39.000Z,JYPETWICE,"TW-LOG @ 4th WORLD TOUR 'Ⅲ' Teaser

❤YouTube: https://t.co/U07rCFsSL9
💚NAVER TV: https://t.co/uKmDw8MOYZ

#TWICE #트와이스 #TWlog #틋로그 https://t.co/N08M6Lzf5A",en,10000,390,42640,1049,1507282302220443654,3129056526,1507282302220443654,nan,None
2022-03-24T03:49:57.000Z,JYPETWICE,"TWICE 'CRY FOR ME' Choreography - 2
✨100 MILLION VIEWS✨

🎬 https://t.co/hnAANSWYjb

#TWICE #트와이스 #CRYFORME #🐶 https://t.co/PUsCuDHhyw",en,14316,812,67221,1284,1506840717447995396,3129056526,1506840717447995396,nan,None
2022-03-23T15:01:00.000Z,JYPETWICE,"Happy MINA day!

❤YouTube: https://t.co/poqPRfPhwR
💚NAVER TV: https://t.co/G2GAuRXvuK

#TWICE #MINA #미나 #happyMINAday https://t.co/I6Qyz1q3Sj",en,31110,2156,106198,3700,1506647204194578436,3129056526,1506647204194578436,nan,None
2022-03-23T15:00:02.000Z,JYPETWICE,"Happy Birthday MINA

#HappyMINAday https://t.co/gUWdUOxdly",en,80202,6831,240707,13603,1506646963520946181,3129056526,1506646963520946181,nan,None
2022-03-22T06:00:24.000Z,JYPETWICE,"2WICE's DATE Watching Event🍽

✌Capture NATZU's date video
✌Reply to this tweet using hashtag #나쯔의데이2

🐰 We'll send you NATZU-signed polaroid through lottery💕 (2 winners / No duplicates)

🦌Participation Period
03.22 15:00 ~ 03.25 23:59 (KST)

#TWICE #2WICEsDATE https://t.co/1lmt0HyLxV",en,6123,4524,30424,404,1506148772375834624,3129056526,1506148764285038595,3129056526,None
2022-03-22T06:00:22.000Z,JYPETWICE,"2WICE의 데이2 시청 인증 이벤트🍽

✌나쯔의 데이2 시청 인증샷 캡쳐
✌#나쯔의데이2 해시태그 &amp; 시청 소감과 함께 답글 트윗하기

🐰추첨을 통해 나쯔 싸인 폴라로이드를 보내 드립니다💕 (2명 / 중복 당첨 불가)

🦌참여기간
03.22 15:00 ~ 03.25 23:59 (KST)

#TWICE #트와이스 #2WICE의데이2 https://t.co/FEbxrGKKKV",ko,11280,2109,55360,481,1506148764285038595,3129056526,1506148764285038595,nan,None
2022-03-22T05:22:08.000Z,JYPETWICE,"2WICE의 데이2 (2WICE’s DATE) ep.나쯔 (NATZU)

❤YouTube: https://t.co/RP9v5ndORW
💚NAVER TV: https://t.co/yoCDwkWY4m

#TWICE #트와이스 #2WICE의데이2 #2WICEsDATE https://t.co/cXo2DjqqSm",ko,14063,708,57671,2826,1506139141716668416,3129056526,1506139141716668416,nan,None
2022-03-18T09:01:08.000Z,JYPETWICE,"TWICE REALITY “TIME TO TWICE” TDOONG Tour EP.05

https://t.co/46tHhLsJRp

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT",en,4348,105,28049,83,1504744701554876416,3129056526,1504744701554876416,nan,None
2022-03-18T09:00:13.000Z,JYPETWICE,"TWICE REALITY “TIME TO TWICE” TDOONG Tour EP.05

https://t.co/e8IQdUBOVe

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT",en,7125,228,32544,280,1504744470004191232,3129056526,1504744470004191232,nan,None
2022-03-17T03:30:01.000Z,JYPETWICE,"RT @SKII_Japan: #ピテラと私 本編初公開 🎉 新アンバサダーのミナさんがセルフ撮影に挑戦したドキュメンタリー動画シリーズ。

台本はなく、素肌でリラックスした姿で、ピテラ™エッセンスとの出会いからプライベートまで本音を告白！

ぜひご覧ください！🥰
#ピテラと私…",ja,8425,0,0,0,1504298987326566404,3129056526,1504298987326566404,nan,None
2022-03-17T00:04:42.000Z,JYPETWICE,"RT @SKII_Japan: 【本日公開！】TWICEミナさんがセルフケアの旅に出るSK-Ⅱ新キャンペーン #ピテラと私 の動画が、まもなく公開です！ピテラ™エッセンスとの出会いや、他では観られない彼女の素顔をぜひご覧ください。
#ピテラと私 
#MinaxSKII 
@JY…",ja,7568,0,0,0,1504247318484516864,3129056526,1504247318484516864,nan,None
2022-03-15T09:00:27.000Z,JYPETWICE,"NAYEON-log “NAYEON’s Vacation”

https://t.co/tdFTQgpQmi

#TWICE #트와이스 #NAYEON #나연 #NAYEONlog",fr,5953,143,36532,412,1503657368688635904,3129056526,1503657368688635904,nan,None
2022-03-15T09:00:09.000Z,JYPETWICE,"NAYEON-log “NAYEON’s Vacation”

https://t.co/jNafKJLuR0

#TWICE #트와이스 #NAYEON #나연 #NAYEONlog",fr,9601,500,39583,1212,1503657292402548740,3129056526,1503657292402548740,nan,None
2022-03-14T21:01:17.000Z,JYPETWICE,"TWICE ""FANCY"" M/V
✨500 MILLION VIEWS✨

🎬 https://t.co/QjAVGnBLVW

#TWICE #트와이스 #FANCY https://t.co/mW5GdU7eXI",en,19867,1067,99683,1951,1503476381724086273,3129056526,1503476381724086273,nan,None
2022-03-14T04:46:28.000Z,JYPETWICE,"TWICE ""KNOCK KNOCK"" M/V
✨300 MILLION VIEWS✨

🎬 https://t.co/VUliOvzyWX

#TWICE #트와이스 #KNOCKKNOCK https://t.co/EE1V2DHsSf",en,16277,725,74551,1078,1503231061631078402,3129056526,1503231061631078402,nan,None
2022-03-11T09:00:24.000Z,JYPETWICE,"TWICE REALITY “TIME TO TWICE” TDOONG Tour EP.04

https://t.co/u4RGYryslX

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT",en,4998,91,32944,133,1502207804148379653,3129056526,1502207804148379653,nan,None
2022-03-11T09:00:07.000Z,JYPETWICE,"TWICE REALITY “TIME TO TWICE” TDOONG Tour EP.04

https://t.co/CEaEmdDpxF

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT",en,7402,203,34664,291,1502207730135666689,3129056526,1502207730135666689,nan,None
2022-03-11T07:14:15.000Z,JYPETWICE,"TWICE &amp; PEARLY GATES

22SS PEARLY GATES X TWICE '골프는 핑계일 뿐' TV CF 30S
https://t.co/u2OkhwQE6i

#TWICE #트와이스 #pearlygates #파리게이츠 #광고",ko,6878,141,33044,91,1502181089334685699,3129056526,1502181089334685699,nan,None
2022-03-08T22:10:35.000Z,JYPETWICE,"TWICE’s New York Concert Brought Out All the Stops and All the Hits

""memorable performances that reminded fans why they're not only South Korea's national girl group, but global icons.""

https://t.co/5woyajgzPB

#TWICE #트와이스 #TWICEinNewYork
#TWICE_4TH_WORLD_TOUR",en,10990,369,52095,630,1501319494123212802,3129056526,1501319494123212802,nan,None
2022-03-07T03:02:52.000Z,JYPETWICE,"JIHYO &amp; 스물다섯 스물하나

OST “Stardust love song"" M/V
https://t.co/znB5x4raPa

#TWICE #트와이스 #JIHYO #지효
#스물다섯스물하나 #TwentyFiveTwentyOne",ko,14210,499,49797,690,1500668273884827651,3129056526,1500668273884827651,nan,None
2022-03-07T00:20:01.000Z,JYPETWICE,"RT @LiveNationKpop: Shop online if you’ve missed the opportunity!

Online store for TWICE 4TH WORLD TOUR ‘Ⅲ’ in North America is opening to…",en,3191,0,0,0,1500627291088760833,3129056526,1500627291088760833,nan,None
2022-03-06T09:04:20.000Z,JYPETWICE,"JIHYO &amp; 스물다섯 스물하나

OST “Stardust love song""🎵

Released Online
Melon https://t.co/tSolonHujk
FLO https://t.co/YcHPdZXSRk
Spotify https://t.co/O6CEyDIkb3

#TWICE #트와이스 #JIHYO #지효
#스물다섯스물하나 #TwentyFiveTwentyOne
#StardustLoveSong",ko,16359,1156,51046,1240,1500396853120344071,3129056526,1500396853120344071,nan,None
2022-03-04T09:00:54.000Z,JYPETWICE,"TWICE REALITY “TIME TO TWICE” TDOONG Tour EP.03

https://t.co/9ThbXqvAnC

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT",en,4966,77,31656,116,1499671213857071108,3129056526,1499671213857071108,nan,None
2022-03-04T09:00:27.000Z,JYPETWICE,"TWICE REALITY “TIME TO TWICE” TDOONG Tour EP.03

https://t.co/tRcKVc1lPO

#TWICE #트와이스 #TWICEREALITY #TIMETOTWICE #TTT",en,7471,169,33922,304,1499671098178224128,3129056526,1499671098178224128,nan,None
2022-03-04T04:30:10.000Z,JYPETWICE,"MINA &amp; METROCITY

2022SS_LOVE FLOWER ON WHITE DAY WITH MINA_SWEET LOVE
https://t.co/1oXdKAgWhq

#TWICE #트와이스 #MINA #미나 #METROCITY #광고",en,8946,205,39876,201,1499603081587494915,3129056526,1499603081587494915,nan,None
2022-03-03T22:51:57.000Z,JYPETWICE,"RT @RepublicRecords: think you can you name all of the cities? 

✨ @JYPETWICE ✨

#Twice #ONCE https://t.co/0zvdYvWFbF",en,6998,0,0,0,1499517967465590784,3129056526,1499517967465590784,nan,None
2022-03-03T19:42:05.000Z,JYPETWICE,"TWICE x Rolling Stone

Behind the Scenes With K-Pop Girl Group TWICE in New York

https://t.co/lpkxfHUsRR

#TWICE #트와이스 #TWICEinNewYork
#TWICE_4TH_WORLD_TOUR",en,8553,133,46841,75,1499470183458832385,3129056526,1499470183458832385,nan,None
2022-03-02T00:56:04.000Z,JYPETWICE,"TWICE Sets New Record For Female K-Pop Acts Upon Closing 2nd U.S. Arena Tour

https://t.co/PQhTUERAAQ

#TWICE #트와이스 #TWICEinNewYork
#TWICE_4TH_WORLD_TOUR",en,11891,468,56209,677,1498824424576872450,3129056526,1498824424576872450,nan,None
2022-02-28T07:15:28.000Z,JYPETWICE,"트와이스, 美 5개 도시 7회 공연 성료…10만 관객 열광한 현장

TWICE, Successfully Completed 7 Shows at 5 Cities in the US

100K Audience Enthusiastic about TWICE

https://t.co/AXdnUNzPgJ 

#TWICE #트와이스 
#TWICE_4TH_WORLD_TOUR",ko,10902,453,54362,443,1498195128007102467,3129056526,1498195128007102467,nan,None
2022-02-28T05:39:02.000Z,JYPETWICE,"#TWICEinUS🍭 

ONCE, How can we thank you enough for the love you've shown us?💕 All moments in this US tour were historical for us.
With ONCE, we are never afraid to shoot higher than the stars💫
Truly, We'll meet again soon👋

#ONCE_Opens_TWICE_WORLD
#TWICE_4TH_WORLD_TOUR https://t.co/7XCy1xiJvD",en,32782,2122,139410,2509,1498170860619796481,3129056526,1498170860619796481,nan,None
2022-02-28T04:10:02.000Z,JYPETWICE,"Get Un-Ready with TWICE at Tour After Party🤩

It's never a goodbye with TWICE😉
Let's celebrate together at the link below🎉
https://t.co/UfQTLZ1EDY

2022.02.27 11:40 PM (EST)
2022.02.28 01:40 PM (KST)

#TWICE #트와이스 
#TWICE_4TH_WORLD_TOUR
#TWICEonTikTok #ArtistBackstage #IRL https://t.co/gidLgl6aS4",en,8635,536,41773,307,1498148465049628672,3129056526,1498148465049628672,nan,None
2022-02-28T00:58:28.000Z,JYPETWICE,"RT @UBSArena: 🌟ONCE🌟
It's been a pleasure to host you in Belmont Park this weekend. We hope we get to dance together again soon!

@JYPETWIC…",en,4358,0,0,0,1498100252083392515,3129056526,1498100252083392515,nan,None
2022-02-27T17:05:27.000Z,JYPETWICE,"RT @UBSArena: ✨Special✨cake for a pretty special weekend with @JYPETWICE! 

Congratulations on 2 sold out nights! 🎂🎉

#TWICEINNY #TWICEinNe…",en,6438,0,0,0,1497981214640459778,3129056526,1497981214640459778,nan,None
2022-02-27T17:00:00.000Z,JYPETWICE,"Get Un-Ready with TWICE at Tour After Party🤩

Come join us taking you behind our tour after the show🎤

Reservation Link👇
https://t.co/7PnOn321xl

2022.02.27 11:40 PM (EST)
2022.02.28 01:40 PM (KST)

#TWICE #트와이스 
#TWICE_4TH_WORLD_TOUR
#TWICEonTikTok #ArtistBackstage #IRL https://t.co/vrkTcC77Uq",en,8310,254,46245,453,1497979844507938825,3129056526,1497979844507938825,nan,None
2022-02-27T09:33:37.000Z,JYPETWICE,"RT @UBSArena: This is a first for us ☺️💃🏼🕺🏻

@JYPETWICE #TWICEinNY #TWICE_4TH_WORLD_TOUR #TWICE #TWICEWORLDTOUR2022 https://t.co/JFkluO6qa1",en,6024,0,0,0,1497867507063214081,3129056526,1497867507063214081,nan,None
2022-02-27T09:33:23.000Z,JYPETWICE,"RT @UBSArena: a sea of ONCEs 🍭🌟

@JYPETWICE #TWICEinNY #TWICE_4TH_WORLD_TOUR #TWICE #TWICEWORLDTOUR2022 https://t.co/hE2lhA4HhS",en,6355,0,0,0,1497867450196828164,3129056526,1497867450196828164,nan,None
2022-02-27T04:12:00.000Z,JYPETWICE,"TWICE 4TH WORLD TOUR ‘Ⅲ’

Last Stop! #TWICEinNewYork 🍭

We always hope we can bring happiness to ONCE's life, just like how your presence is a huge joy to us🥰

Only one more show left!😢
Let's finish off on a cheerful note🎼

#TWICE #트와이스
#TWICE_4TH_WORLD_TOUR https://t.co/x7W4yarWM5",en,32299,1688,137204,2523,1497786569947693059,3129056526,1497786569947693059,nan,None
2022-02-25T23:44:15.000Z,JYPETWICE,"RT @LiveNationKpop: TWICE 4TH WORLD TOUR ‘Ⅲ’ in North America MERCH!🗣 
SHOP EARLY FOR MERCHANDISE at UBS Arena
February 26 &amp; 27, 2022 – Ope…",en,2836,0,0,0,1497356802241208321,3129056526,1497356802241208321,nan,None
